2026-04-07 19:58:20,141 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,141 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 19:58:20,141 | WARNING | MEDIUM | unauthorized process: pet.exe
2026-04-07 19:58:20,141 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 19:58:20,143 | WARNING | MEDIUM | unauthorized process: lenovovantage-(genericmessagingaddin).exe
2026-04-07 19:58:20,144 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,147 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 19:58:20,147 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,147 | WARNING | MEDIUM | unauthorized process: widgetservice.exe
2026-04-07 19:58:20,149 | WARNING | MEDIUM | unauthorized process: chatgpt.exe
2026-04-07 19:58:20,149 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 19:58:20,149 | WARNING | MEDIUM | unauthorized process: powershell.exe
2026-04-07 19:58:20,149 | WARNING | MEDIUM | unauthorized process: unsecapp.exe
2026-04-07 19:58:20,149 | WARNING | MEDIUM | unauthorized process: onenotem.exe
2026-04-07 19:58:20,149 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,149 | WARNING | MEDIUM | unauthorized process: copilot.exe
2026-04-07 19:58:20,149 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 19:58:20,149 | WARNING | MEDIUM | unauthorized process: lenovo.modern.imcontroller.pluginhost.device.exe
2026-04-07 19:58:20,149 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 19:58:20,149 | WARNING | MEDIUM | unauthorized process: appactions.exe
2026-04-07 19:58:20,152 | WARNING | MEDIUM | unauthorized process: fontdrvhost.exe
2026-04-07 19:58:20,152 | WARNING | MEDIUM | unauthorized process: chatgpt.exe
2026-04-07 19:58:20,152 | WARNING | MEDIUM | unauthorized process: crossdeviceservice.exe
2026-04-07 19:58:20,155 | WARNING | MEDIUM | unauthorized process: lenovovantage-(lenovogamingsystemaddin).exe
2026-04-07 19:58:20,155 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 19:58:20,155 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,155 | WARNING | MEDIUM | unauthorized process: lenovovantage-(vantagecoreaddin).exe
2026-04-07 19:58:20,155 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 19:58:20,155 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 19:58:20,155 | WARNING | MEDIUM | unauthorized process: widgetboard.exe
2026-04-07 19:58:20,155 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 19:58:20,155 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 19:58:20,155 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 19:58:20,155 | WARNING | MEDIUM | unauthorized process: codex.exe
2026-04-07 19:58:20,155 | WARNING | MEDIUM | unauthorized process: wmiprvse.exe
2026-04-07 19:58:20,155 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 19:58:20,155 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 19:58:20,155 | WARNING | MEDIUM | unauthorized process: lenovovantage-(lenovoservicebridgeaddin).exe
2026-04-07 19:58:20,155 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,155 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 19:58:20,159 | WARNING | MEDIUM | unauthorized process: shellhost.exe
2026-04-07 19:58:20,159 | WARNING | MEDIUM | unauthorized process: fnhotkeyutility.exe
2026-04-07 19:58:20,159 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 19:58:20,159 | WARNING | MEDIUM | unauthorized process: messagingplugin.exe
2026-04-07 19:58:20,159 | WARNING | MEDIUM | unauthorized process: useroobebroker.exe
2026-04-07 19:58:20,159 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 19:58:20,159 | WARNING | MEDIUM | unauthorized process: searchprotocolhost.exe
2026-04-07 19:58:20,159 | WARNING | MEDIUM | unauthorized process: lockapp.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: nahimicsvc32.exe
2026-04-07 19:58:20,161 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: codex.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: microsoftstartfeedprovider.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: sdxhelper.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: wmiapsrv.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: openvpn-gui.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: powershell.exe
2026-04-07 19:58:20,161 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 19:58:20,161 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: whatsapp.root.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: unsecapp.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: unsecapp.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: searchindexer.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: batterywidgethost.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: powershell.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: locator.exe
2026-04-07 19:58:20,161 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,161 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 19:58:20,169 | WARNING | MEDIUM | unauthorized process: dllhost.exe
2026-04-07 19:58:20,169 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 19:58:20,169 | WARNING | MEDIUM | unauthorized process: codex.exe
2026-04-07 19:58:20,169 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 19:58:20,169 | WARNING | MEDIUM | unauthorized process: ctfmon.exe
2026-04-07 19:58:20,169 | WARNING | MEDIUM | unauthorized process: python.exe
2026-04-07 19:58:20,169 | WARNING | MEDIUM | unauthorized process: startmenuexperiencehost.exe
2026-04-07 19:58:20,169 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,173 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 19:58:20,173 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 19:58:20,173 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,173 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,173 | WARNING | MEDIUM | unauthorized process: shellexperiencehost.exe
2026-04-07 19:58:20,173 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,173 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,173 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 19:58:20,173 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 19:58:20,173 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,173 | WARNING | MEDIUM | unauthorized process: powershell.exe
2026-04-07 19:58:20,173 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 19:58:20,173 | WARNING | MEDIUM | unauthorized process: codex.exe
2026-04-07 19:58:20,173 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 19:58:20,173 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 19:58:20,173 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 19:58:20,173 | WARNING | MEDIUM | unauthorized process: applicationframehost.exe
2026-04-07 19:58:20,173 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,173 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 19:58:20,177 | WARNING | MEDIUM | unauthorized process: backgroundtaskhost.exe
2026-04-07 19:58:20,177 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 19:58:20,177 | WARNING | MEDIUM | unauthorized process: cmd.exe
2026-04-07 19:58:20,177 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 19:58:20,179 | WARNING | MEDIUM | unauthorized process: nahimicsvc64.exe
2026-04-07 19:58:20,181 | WARNING | MEDIUM | unauthorized process: fnhotkeycapslknumlk.exe
2026-04-07 19:58:20,181 | WARNING | MEDIUM | unauthorized process: codex.exe
2026-04-07 19:58:20,181 | WARNING | MEDIUM | unauthorized process: chatgpt.exe
2026-04-07 19:58:20,181 | WARNING | MEDIUM | unauthorized process: powershell.exe
2026-04-07 19:58:20,181 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,181 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,181 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,181 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,181 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,181 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,181 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,181 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,181 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,181 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,181 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,181 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,181 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,181 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,181 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,181 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,181 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,181 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,185 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,193 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,193 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,194 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,202 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,202 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,202 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,202 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,205 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,211 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,219 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,219 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,220 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,220 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,220 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,220 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,220 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,220 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,220 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,220 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,220 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,220 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,220 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,220 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,220 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,220 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,220 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,220 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:58:20,220 | WARNING | MEDIUM | unauthorized process: sppsvc.exe
2026-04-07 19:58:20,220 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 19:58:20,220 | WARNING | MEDIUM | unauthorized process: python.exe
2026-04-07 19:58:20,220 | INFO | Sweep finished in 23.88s | alerts: 362 | report: report-20260407-142820.txt
2026-04-07 19:59:28,058 | WARNING | MEDIUM | unauthorized process: system idle process
2026-04-07 19:59:28,059 | WARNING | MEDIUM | unauthorized process: registry
2026-04-07 19:59:28,059 | WARNING | MEDIUM | unauthorized process: codex.exe
2026-04-07 19:59:28,059 | WARNING | MEDIUM | unauthorized process: lsaiso.exe
2026-04-07 19:59:28,061 | WARNING | MEDIUM | unauthorized process: fontdrvhost.exe
2026-04-07 19:59:28,061 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 19:59:28,061 | WARNING | MEDIUM | unauthorized process: wudfhost.exe
2026-04-07 19:59:28,061 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:59:28,061 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 19:59:28,061 | WARNING | MEDIUM | unauthorized process: nvdisplay.container.exe
2026-04-07 19:59:28,061 | WARNING | MEDIUM | unauthorized process: appprovisioningplugin.exe
2026-04-07 19:59:28,061 | WARNING | MEDIUM | unauthorized process: intelcphdcpsvc.exe
2026-04-07 19:59:28,061 | WARNING | MEDIUM | unauthorized process: searchhost.exe
2026-04-07 19:59:28,061 | WARNING | MEDIUM | unauthorized process: msedgewebview2.exe
2026-04-07 19:59:28,061 | WARNING | MEDIUM | unauthorized process: aggregatorhost.exe
2026-04-07 19:59:28,061 | WARNING | MEDIUM | unauthorized process: git.exe
2026-04-07 19:59:28,064 | WARNING | MEDIUM | unauthorized process: igfxcuiservicen.exe
2026-04-07 19:59:28,064 | WARNING | MEDIUM | unauthorized process: chrome.exe
2026-04-07 19:59:28,064 | WARNING | MEDIUM | unauthorized process: sihost.exe
2026-04-07 19:59:28,064 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 19:59:28,064 | WARNING | MEDIUM | unauthorized process: nvdisplay.container.exe
2026-04-07 19:59:28,064 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 19:59:28,064 | WARNING | MEDIUM | unauthorized process: memcompression
2026-04-07 19:59:28,064 | WARNING | MEDIUM | unauthorized process: openconsole.exe
2026-04-07 19:59:28,064 | WARNING | MEDIUM | unauthorized process: windowsterminal.exe
2026-04-07 19:59:28,064 | WARNING | MEDIUM | unauthorized process: crossdeviceresume.exe
2026-04-07 19:59:28,064 | WARNING | MEDIUM | unauthorized process: wmiprvse.exe
2026-04-07 19:59:28,064 | WARNING | MEDIUM | unauthorized process: wlanext.exe
2026-04-07 19:59:28,064 | WARNING | MEDIUM | unauthorized process: oneapp.igcc.winservice.exe
2026-04-07 19:59:28,064 | WARNING | HIGH | unauthorized process in user-writable path: code.exe
2026-04-07 19:59:28,067 | WARNING | MEDIUM | unauthorized process: lenovo.modern.imcontroller.exe
2026-04-07 19:59:28,067 | WARNING | MEDIUM | unauthorized process: esif_uf.exe
2026-04-07 19:59:28,067 | WARNING | MEDIUM | unauthorized process: powershell.exe
2026-04-07 19:59:28,069 | WARNING | MEDIUM | unauthorized process: intelaudioservice.exe
2026-04-07 19:59:28,069 | WARNING | MEDIUM | unauthorized process: jhi_service.exe
2026-04-07 19:59:28,069 | WARNING | MEDIUM | unauthorized process: lenovoutilityservice.exe
2026-04-07 19:59:28,069 | WARNING | MEDIUM | unauthorized process: lenovovantageservice.exe
2026-04-07 19:59:28,071 | WARNING | MEDIUM | unauthorized process: nahimicservice.exe
2026-04-07 19:59:28,071 | WARNING | MEDIUM | unauthorized process: mysqld.exe
2026-04-07 19:59:28,071 | WARNING | MEDIUM | unauthorized process: openvpnserv2.exe
2026-04-07 19:59:28,071 | WARNING | MEDIUM | unauthorized process: openvpnserv.exe
2026-04-07 19:59:28,071 | WARNING | MEDIUM | unauthorized process: nahimicnotifsys.exe
2026-04-07 19:59:28,071 | WARNING | MEDIUM | unauthorized process: rtkauduservice64.exe
2026-04-07 19:59:28,071 | WARNING | MEDIUM | unauthorized process: rstmwservice.exe
2026-04-07 19:59:28,071 | WARNING | MEDIUM | unauthorized process: udclientservice.exe
2026-04-07 19:59:28,071 | WARNING | MEDIUM | unauthorized process: mpdefendercoreservice.exe
2026-04-07 19:59:28,071 | WARNING | MEDIUM | unauthorized process: git.exe
